areaCode,areaName,areaType,date,cumCasesBySpecimenDate,cumCasesBySpecimenDateRate,newCasesBySpecimenDate,newCasesBySpecimenDateRollingRate
E12000008,South East,region,2021-01-15,425802,4619.6,6009,506.3
E12000008,South East,region,2021-01-14,419793,4554.4,6572,520.6
E12000008,South East,region,2021-01-13,413221,4483.1,6740,535.4
E12000008,South East,region,2021-01-12,406481,4410.0,7201,555.0
E12000008,South East,region,2021-01-11,399280,4331.9,8886,589.6
E12000008,South East,region,2021-01-10,390394,4235.5,5369,629.1
E12000008,South East,region,2021-01-09,385025,4177.2,5891,661.8
E12000008,South East,region,2021-01-08,379134,4113.3,7327,701.8
E12000008,South East,region,2021-01-07,371807,4033.8,7937,682.3
E12000008,South East,region,2021-01-06,363870,3947.7,8541,687.9
E12000008,South East,region,2021-01-05,355329,3855.0,10391,726.7
E12000008,South East,region,2021-01-04,344938,3742.3,12526,772.8
E12000008,South East,region,2021-01-03,332412,3606.4,8387,722.8
E12000008,South East,region,2021-01-02,324025,3515.4,9576,719.0
E12000008,South East,region,2021-01-01,314449,3411.5,5531,695.0
E12000008,South East,region,2020-12-31,308918,3351.5,8457,661.6
E12000008,South East,region,2020-12-30,300461,3259.8,12113,631.8
E12000008,South East,region,2020-12-29,288348,3128.3,14644,576.5
E12000008,South East,region,2020-12-28,273704,2969.5,7919,508.2
E12000008,South East,region,2020-12-27,265785,2883.6,8031,518.9
E12000008,South East,region,2020-12-26,257754,2796.4,7362,496.9
E12000008,South East,region,2020-12-25,250392,2716.6,2460,460.0
E12000008,South East,region,2020-12-24,247932,2689.9,5708,501.0
E12000008,South East,region,2020-12-23,242224,2627.9,7015,503.4
E12000008,South East,region,2020-12-22,235209,2551.8,8345,492.9
E12000008,South East,region,2020-12-21,226864,2461.3,8907,468.0
E12000008,South East,region,2020-12-20,217957,2364.7,6000,436.4
E12000008,South East,region,2020-12-19,211957,2299.6,3963,411.4
E12000008,South East,region,2020-12-18,207994,2256.6,6242,404.1
E12000008,South East,region,2020-12-17,201752,2188.8,5929,380.5
E12000008,South East,region,2020-12-16,195823,2124.5,6045,355.2
E12000008,South East,region,2020-12-15,189778,2058.9,6052,324.6
E12000008,South East,region,2020-12-14,183726,1993.3,5997,293.0
E12000008,South East,region,2020-12-13,177729,1928.2,3691,263.6
E12000008,South East,region,2020-12-12,174038,1888.2,3287,245.6
E12000008,South East,region,2020-12-11,170751,1852.5,4073,230.4
E12000008,South East,region,2020-12-10,166678,1808.3,3592,211.5
E12000008,South East,region,2020-12-09,163086,1769.4,3230,197.4
E12000008,South East,region,2020-12-08,159856,1734.3,3132,187.2
E12000008,South East,region,2020-12-07,156724,1700.3,3293,178.0
E12000008,South East,region,2020-12-06,153431,1664.6,2031,168.5
E12000008,South East,region,2020-12-05,151400,1642.6,1881,162.4
E12000008,South East,region,2020-12-04,149519,1622.2,2337,157.9
E12000008,South East,region,2020-12-03,147182,1596.8,2291,154.8
E12000008,South East,region,2020-12-02,144891,1572.0,2290,148.9
E12000008,South East,region,2020-12-01,142601,1547.1,2284,146.3
E12000008,South East,region,2020-11-30,140317,1522.3,2417,142.8
E12000008,South East,region,2020-11-29,137900,1496.1,1472,142.5
E12000008,South East,region,2020-11-28,136428,1480.1,1459,140.5
E12000008,South East,region,2020-11-27,134969,1464.3,2051,140.7
E12000008,South East,region,2020-11-26,132918,1442.1,1755,138.9
E12000008,South East,region,2020-11-25,131163,1423.0,2047,140.5
E12000008,South East,region,2020-11-24,129116,1400.8,1965,142.8
E12000008,South East,region,2020-11-23,127151,1379.5,2383,146.3
E12000008,South East,region,2020-11-22,124768,1353.6,1294,153.1
E12000008,South East,region,2020-11-21,123474,1339.6,1473,157.5
E12000008,South East,region,2020-11-20,122001,1323.6,1887,161.2
E12000008,South East,region,2020-11-19,120114,1303.1,1899,170.4
E12000008,South East,region,2020-11-18,118215,1282.5,2265,178.3
E12000008,South East,region,2020-11-17,115950,1258.0,2288,183.1
E12000008,South East,region,2020-11-16,113662,1233.1,3006,186.6
E12000008,South East,region,2020-11-15,110656,1200.5,1697,186.6
E12000008,South East,region,2020-11-14,108959,1182.1,1817,189.5
E12000008,South East,region,2020-11-13,107142,1162.4,2734,188.5
E12000008,South East,region,2020-11-12,104408,1132.7,2623,179.8
E12000008,South East,region,2020-11-11,101785,1104.3,2713,172.3
E12000008,South East,region,2020-11-10,99072,1074.9,2614,163.9
E12000008,South East,region,2020-11-09,96458,1046.5,2998,157.1
E12000008,South East,region,2020-11-08,93460,1014.0,1971,152.1
E12000008,South East,region,2020-11-07,91489,992.6,1724,141.8
E12000008,South East,region,2020-11-06,89765,973.9,1929,136.2
E12000008,South East,region,2020-11-05,87836,953.0,1931,133.8
E12000008,South East,region,2020-11-04,85905,932.0,1943,131.3
E12000008,South East,region,2020-11-03,83962,910.9,1981,128.0
E12000008,South East,region,2020-11-02,81981,889.4,2538,125.0
E12000008,South East,region,2020-11-01,79443,861.9,1021,117.7
E12000008,South East,region,2020-10-31,78422,850.8,1211,117.2
E12000008,South East,region,2020-10-30,77211,837.7,1704,116.0
E12000008,South East,region,2020-10-29,75507,819.2,1707,113.0
E12000008,South East,region,2020-10-28,73800,800.7,1638,110.4
E12000008,South East,region,2020-10-27,72162,782.9,1705,110.5
E12000008,South East,region,2020-10-26,70457,764.4,1866,109.5
E12000008,South East,region,2020-10-25,68591,744.2,976,104.7
E12000008,South East,region,2020-10-24,67615,733.6,1098,102.5
E12000008,South East,region,2020-10-23,66517,721.7,1426,99.3
E12000008,South East,region,2020-10-22,65091,706.2,1467,94.3
E12000008,South East,region,2020-10-21,63624,690.3,1651,89.1
E12000008,South East,region,2020-10-20,61973,672.4,1612,83.1
E12000008,South East,region,2020-10-19,60361,654.9,1423,76.8
E12000008,South East,region,2020-10-18,58938,639.4,771,70.9
E12000008,South East,region,2020-10-17,58167,631.1,801,68.1
E12000008,South East,region,2020-10-16,57366,622.4,971,65.6
E12000008,South East,region,2020-10-15,56395,611.8,985,63.8
E12000008,South East,region,2020-10-14,55410,601.2,1095,63.8
E12000008,South East,region,2020-10-13,54315,589.3,1030,62.1
E12000008,South East,region,2020-10-12,53285,578.1,886,58.6
E12000008,South East,region,2020-10-11,52399,568.5,509,57.4
E12000008,South East,region,2020-10-10,51890,563.0,574,58.2
E12000008,South East,region,2020-10-09,51316,556.7,798,58.1
E12000008,South East,region,2020-10-08,50518,548.1,992,56.5
E12000008,South East,region,2020-10-07,49526,537.3,936,51.6
E12000008,South East,region,2020-10-06,48590,527.2,703,46.9
E12000008,South East,region,2020-10-05,47887,519.5,777,43.2
E12000008,South East,region,2020-10-04,47110,511.1,584,38.9
E12000008,South East,region,2020-10-03,46526,504.8,561,35.6
E12000008,South East,region,2020-10-02,45965,498.7,655,32.0
E12000008,South East,region,2020-10-01,45310,491.6,540,28.3
E12000008,South East,region,2020-09-30,44770,485.7,506,25.6
E12000008,South East,region,2020-09-29,44264,480.2,358,22.9
E12000008,South East,region,2020-09-28,43906,476.3,381,22.0
E12000008,South East,region,2020-09-27,43525,472.2,279,20.3
E12000008,South East,region,2020-09-26,43246,469.2,226,19.3
E12000008,South East,region,2020-09-25,43020,466.7,314,18.8
E12000008,South East,region,2020-09-24,42706,463.3,293,17.5
E12000008,South East,region,2020-09-23,42413,460.1,261,16.1
E12000008,South East,region,2020-09-22,42152,457.3,271,14.9
E12000008,South East,region,2020-09-21,41881,454.4,229,13.4
E12000008,South East,region,2020-09-20,41652,451.9,183,12.6
E12000008,South East,region,2020-09-19,41469,449.9,185,11.3
E12000008,South East,region,2020-09-18,41284,447.9,191,10.8
E12000008,South East,region,2020-09-17,41093,445.8,165,10.4
E12000008,South East,region,2020-09-16,40928,444.0,147,10.9
E12000008,South East,region,2020-09-15,40781,442.4,139,11.1
E12000008,South East,region,2020-09-14,40642,440.9,152,11.7
E12000008,South East,region,2020-09-13,40490,439.3,61,12.2
E12000008,South East,region,2020-09-12,40429,438.6,136,13.5
E12000008,South East,region,2020-09-11,40293,437.1,156,13.7
E12000008,South East,region,2020-09-10,40137,435.5,213,14.5
E12000008,South East,region,2020-09-09,39924,433.1,168,14.6
E12000008,South East,region,2020-09-08,39756,431.3,188,15.0
E12000008,South East,region,2020-09-07,39568,429.3,204,14.3
E12000008,South East,region,2020-09-06,39364,427.1,179,13.3
E12000008,South East,region,2020-09-05,39185,425.1,159,12.5
E12000008,South East,region,2020-09-04,39026,423.4,228,11.9
E12000008,South East,region,2020-09-03,38798,420.9,223,10.7
E12000008,South East,region,2020-09-02,38575,418.5,200,9.7
E12000008,South East,region,2020-09-01,38375,416.3,128,8.7
E12000008,South East,region,2020-08-31,38247,414.9,113,8.3
E12000008,South East,region,2020-08-30,38134,413.7,100,8.1
E12000008,South East,region,2020-08-29,38034,412.6,104,8.0
E12000008,South East,region,2020-08-28,37930,411.5,119,7.7
E12000008,South East,region,2020-08-27,37811,410.2,126,7.6
E12000008,South East,region,2020-08-26,37685,408.9,114,7.6
E12000008,South East,region,2020-08-25,37571,407.6,91,7.6
E12000008,South East,region,2020-08-24,37480,406.6,95,7.4
E12000008,South East,region,2020-08-23,37385,405.6,84,7.6
E12000008,South East,region,2020-08-22,37301,404.7,78,7.1
E12000008,South East,region,2020-08-21,37223,403.8,112,6.7
E12000008,South East,region,2020-08-20,37111,402.6,127,6.6
E12000008,South East,region,2020-08-19,36984,401.2,114,6.0
E12000008,South East,region,2020-08-18,36870,400.0,76,5.7
E12000008,South East,region,2020-08-17,36794,399.2,111,5.7
E12000008,South East,region,2020-08-16,36683,398.0,37,5.7
E12000008,South East,region,2020-08-15,36646,397.6,44,5.6
E12000008,South East,region,2020-08-14,36602,397.1,95,5.5
E12000008,South East,region,2020-08-13,36507,396.1,75,5.1
E12000008,South East,region,2020-08-12,36432,395.3,84,4.9
E12000008,South East,region,2020-08-11,36348,394.3,77,4.7
E12000008,South East,region,2020-08-10,36271,393.5,112,4.6
E12000008,South East,region,2020-08-09,36159,392.3,30,4.3
E12000008,South East,region,2020-08-08,36129,392.0,31,4.2
E12000008,South East,region,2020-08-07,36098,391.6,57,4.2
E12000008,South East,region,2020-08-06,36041,391.0,60,4.0
E12000008,South East,region,2020-08-05,35981,390.4,68,4.0
E12000008,South East,region,2020-08-04,35913,389.6,68,4.2
E12000008,South East,region,2020-08-03,35845,388.9,78,4.1
E12000008,South East,region,2020-08-02,35767,388.0,23,4.2
E12000008,South East,region,2020-08-01,35744,387.8,30,4.4
E12000008,South East,region,2020-07-31,35714,387.5,41,4.5
E12000008,South East,region,2020-07-30,35673,387.0,65,4.8
E12000008,South East,region,2020-07-29,35608,386.3,80,5.0
E12000008,South East,region,2020-07-28,35528,385.5,63,4.9
E12000008,South East,region,2020-07-27,35465,384.8,85,5.0
E12000008,South East,region,2020-07-26,35380,383.8,37,5.1
E12000008,South East,region,2020-07-25,35343,383.4,48,5.2
E12000008,South East,region,2020-07-24,35295,382.9,67,5.2
E12000008,South East,region,2020-07-23,35228,382.2,78,5.1
E12000008,South East,region,2020-07-22,35150,381.3,74,4.9
E12000008,South East,region,2020-07-21,35076,380.5,76,4.8
E12000008,South East,region,2020-07-20,35000,379.7,87,4.6
E12000008,South East,region,2020-07-19,34913,378.8,45,4.4
E12000008,South East,region,2020-07-18,34868,378.3,56,4.3
E12000008,South East,region,2020-07-17,34812,377.7,50,4.0
E12000008,South East,region,2020-07-16,34762,377.1,64,4.3
E12000008,South East,region,2020-07-15,34698,376.4,63,4.5
E12000008,South East,region,2020-07-14,34635,375.8,61,4.8
E12000008,South East,region,2020-07-13,34574,375.1,69,4.7
E12000008,South East,region,2020-07-12,34505,374.4,31,4.4
E12000008,South East,region,2020-07-11,34474,374.0,33,4.8
E12000008,South East,region,2020-07-10,34441,373.7,76,4.7
E12000008,South East,region,2020-07-09,34365,372.8,85,4.6
E12000008,South East,region,2020-07-08,34280,371.9,84,4.3
E12000008,South East,region,2020-07-07,34196,371.0,55,4.1
E12000008,South East,region,2020-07-06,34141,370.4,46,4.2
E12000008,South East,region,2020-07-05,34095,369.9,59,4.6
E12000008,South East,region,2020-07-04,34036,369.3,31,4.4
E12000008,South East,region,2020-07-03,34005,368.9,64,4.7
E12000008,South East,region,2020-07-02,33941,368.2,60,4.7
E12000008,South East,region,2020-07-01,33881,367.6,67,4.7
E12000008,South East,region,2020-06-30,33814,366.9,59,4.5
E12000008,South East,region,2020-06-29,33755,366.2,83,4.5
E12000008,South East,region,2020-06-28,33672,365.3,45,4.4
E12000008,South East,region,2020-06-27,33627,364.8,54,4.7
E12000008,South East,region,2020-06-26,33573,364.2,66,4.8
E12000008,South East,region,2020-06-25,33507,363.5,63,5.0
E12000008,South East,region,2020-06-24,33444,362.8,43,5.1
E12000008,South East,region,2020-06-23,33401,362.4,60,5.5
E12000008,South East,region,2020-06-22,33341,361.7,79,5.9
E12000008,South East,region,2020-06-21,33262,360.9,66,6.1
E12000008,South East,region,2020-06-20,33196,360.2,65,6.2
E12000008,South East,region,2020-06-19,33131,359.4,82,6.2
E12000008,South East,region,2020-06-18,33049,358.6,74,6.3
E12000008,South East,region,2020-06-17,32975,357.8,81,6.5
E12000008,South East,region,2020-06-16,32894,356.9,96,7.0
E12000008,South East,region,2020-06-15,32798,355.8,99,7.2
E12000008,South East,region,2020-06-14,32699,354.8,71,7.4
E12000008,South East,region,2020-06-13,32628,354.0,67,7.3
E12000008,South East,region,2020-06-12,32561,353.3,89,7.5
E12000008,South East,region,2020-06-11,32472,352.3,93,8.1
E12000008,South East,region,2020-06-10,32379,351.3,127,8.8
E12000008,South East,region,2020-06-09,32252,349.9,114,8.9
E12000008,South East,region,2020-06-08,32138,348.7,122,10.0
E12000008,South East,region,2020-06-07,32016,347.3,61,10.7
E12000008,South East,region,2020-06-06,31955,346.7,85,11.5
E12000008,South East,region,2020-06-05,31870,345.8,141,12.0
E12000008,South East,region,2020-06-04,31729,344.2,160,12.3
E12000008,South East,region,2020-06-03,31569,342.5,135,12.7
E12000008,South East,region,2020-06-02,31434,341.0,220,13.4
E12000008,South East,region,2020-06-01,31214,338.6,186,13.0
E12000008,South East,region,2020-05-31,31028,336.6,134,13.0
E12000008,South East,region,2020-05-30,30894,335.2,131,13.2
E12000008,South East,region,2020-05-29,30763,333.8,164,13.1
E12000008,South East,region,2020-05-28,30599,332.0,202,14.0
E12000008,South East,region,2020-05-27,30397,329.8,199,15.1
E12000008,South East,region,2020-05-26,30198,327.6,182,16.6
E12000008,South East,region,2020-05-25,30016,325.6,186,18.8
E12000008,South East,region,2020-05-24,29830,323.6,149,20.7
E12000008,South East,region,2020-05-23,29681,322.0,123,21.4
E12000008,South East,region,2020-05-22,29558,320.7,247,22.2
E12000008,South East,region,2020-05-21,29311,318.0,303,22.4
E12000008,South East,region,2020-05-20,29008,314.7,337,22.3
E12000008,South East,region,2020-05-19,28671,311.1,385,23.9
E12000008,South East,region,2020-05-18,28286,306.9,362,24.1
E12000008,South East,region,2020-05-17,27924,303.0,220,25.3
E12000008,South East,region,2020-05-16,27704,300.6,193,26.3
E12000008,South East,region,2020-05-15,27511,298.5,262,26.9
E12000008,South East,region,2020-05-14,27249,295.6,295,27.8
E12000008,South East,region,2020-05-13,26954,292.4,483,29.2
E12000008,South East,region,2020-05-12,26471,287.2,408,28.8
E12000008,South East,region,2020-05-11,26063,282.8,475,29.5
E12000008,South East,region,2020-05-10,25588,277.6,309,29.7
E12000008,South East,region,2020-05-09,25279,274.3,246,30.3
E12000008,South East,region,2020-05-08,25033,271.6,348,32.2
E12000008,South East,region,2020-05-07,24685,267.8,421,34.1
E12000008,South East,region,2020-05-06,24264,263.2,450,36.5
E12000008,South East,region,2020-05-05,23814,258.4,472,39.1
E12000008,South East,region,2020-05-04,23342,253.2,490,41.1
E12000008,South East,region,2020-05-03,22852,247.9,368,41.8
E12000008,South East,region,2020-05-02,22484,243.9,417,43.0
E12000008,South East,region,2020-05-01,22067,239.4,524,44.1
E12000008,South East,region,2020-04-30,21543,233.7,646,45.7
E12000008,South East,region,2020-04-29,20897,226.7,688,46.0
E12000008,South East,region,2020-04-28,20209,219.3,657,46.0
E12000008,South East,region,2020-04-27,19552,212.1,549,45.0
E12000008,South East,region,2020-04-26,19003,206.2,487,44.4
E12000008,South East,region,2020-04-25,18516,200.9,517,43.6
E12000008,South East,region,2020-04-24,17999,195.3,666,43.6
E12000008,South East,region,2020-04-23,17333,188.0,675,44.1
E12000008,South East,region,2020-04-22,16658,180.7,687,43.9
E12000008,South East,region,2020-04-21,15971,173.3,571,44.2
E12000008,South East,region,2020-04-20,15400,167.1,491,44.0
E12000008,South East,region,2020-04-19,14909,161.8,415,45.1
E12000008,South East,region,2020-04-18,14494,157.2,517,45.8
E12000008,South East,region,2020-04-17,13977,151.6,709,44.4
E12000008,South East,region,2020-04-16,13268,143.9,654,43.0
E12000008,South East,region,2020-04-15,12614,136.9,714,41.6
E12000008,South East,region,2020-04-14,11900,129.1,558,40.2
E12000008,South East,region,2020-04-13,11342,123.1,587,42.0
E12000008,South East,region,2020-04-12,10755,116.7,485,42.2
E12000008,South East,region,2020-04-11,10270,111.4,383,41.6
E12000008,South East,region,2020-04-10,9887,107.3,582,42.4
E12000008,South East,region,2020-04-09,9305,101.0,529,41.8
E12000008,South East,region,2020-04-08,8776,95.2,579,41.6
E12000008,South East,region,2020-04-07,8197,88.9,727,41.5
E12000008,South East,region,2020-04-06,7470,81.0,606,39.0
E12000008,South East,region,2020-04-05,6864,74.5,425,37.8
E12000008,South East,region,2020-04-04,6439,69.9,460,36.5
E12000008,South East,region,2020-04-03,5979,64.9,524,35.2
E12000008,South East,region,2020-04-02,5455,59.2,512,33.1
E12000008,South East,region,2020-04-01,4943,53.6,570,31.1
E12000008,South East,region,2020-03-31,4373,47.4,501,28.2
E12000008,South East,region,2020-03-30,3872,42.0,495,25.3
E12000008,South East,region,2020-03-29,3377,36.6,301,23.0
E12000008,South East,region,2020-03-28,3076,33.4,338,21.6
E12000008,South East,region,2020-03-27,2738,29.7,332,19.3
E12000008,South East,region,2020-03-26,2406,26.1,327,17.1
E12000008,South East,region,2020-03-25,2079,22.6,309,14.9
E12000008,South East,region,2020-03-24,1770,19.2,234,12.9
E12000008,South East,region,2020-03-23,1536,16.7,282,11.3
E12000008,South East,region,2020-03-22,1254,13.6,170,9.1
E12000008,South East,region,2020-03-21,1084,11.8,127,7.9
E12000008,South East,region,2020-03-20,957,10.4,129,6.9
E12000008,South East,region,2020-03-19,828,9.0,126,6.1
E12000008,South East,region,2020-03-18,702,7.6,122,5.7
E12000008,South East,region,2020-03-17,580,6.3,89,4.9
E12000008,South East,region,2020-03-16,491,5.3,78,4.3
E12000008,South East,region,2020-03-15,413,4.5,53,3.8
E12000008,South East,region,2020-03-14,360,3.9,42,3.3
E12000008,South East,region,2020-03-13,318,3.5,55,2.9
E12000008,South East,region,2020-03-12,263,2.9,85,2.5
E12000008,South East,region,2020-03-11,178,1.9,51,1.6
E12000008,South East,region,2020-03-10,127,1.4,36,1.1
E12000008,South East,region,2020-03-09,91,1.0,24,0.8
E12000008,South East,region,2020-03-08,67,0.7,10,0.6
E12000008,South East,region,2020-03-07,57,0.6,4,0.5
E12000008,South East,region,2020-03-06,53,0.6,16,0.4
E12000008,South East,region,2020-03-05,37,0.4,5,0.3
E12000008,South East,region,2020-03-04,32,0.3,7,0.2
E12000008,South East,region,2020-03-03,25,0.3,9,0.2
E12000008,South East,region,2020-03-02,16,0.2,1,0.1
E12000008,South East,region,2020-03-01,15,0.2,0,0.1
E12000008,South East,region,2020-02-29,15,0.2,2,0.1
E12000008,South East,region,2020-02-28,13,0.1,2,0.1
E12000008,South East,region,2020-02-27,11,0.1,2,0.1
E12000008,South East,region,2020-02-26,9,0.1,0,0.0
E12000008,South East,region,2020-02-25,9,0.1,1,0.0
E12000008,South East,region,2020-02-24,8,0.1,1,0.0
E12000008,South East,region,2020-02-23,7,0.1,1,0.0
E12000008,South East,region,2020-02-22,6,0.1,0,0.0
E12000008,South East,region,2020-02-21,6,0.1,0,0.0
E12000008,South East,region,2020-02-20,6,0.1,0,0.0
E12000008,South East,region,2020-02-19,6,0.1,0,0.0
E12000008,South East,region,2020-02-18,6,0.1,0,0.0
E12000008,South East,region,2020-02-17,6,0.1,0,0.0
E12000008,South East,region,2020-02-16,6,0.1,0,0.0
E12000008,South East,region,2020-02-15,6,0.1,0,0.0
E12000008,South East,region,2020-02-14,6,0.1,0,0.1
E12000008,South East,region,2020-02-13,6,0.1,0,0.1
E12000008,South East,region,2020-02-12,6,0.1,0,0.1
E12000008,South East,region,2020-02-11,6,0.1,0,0.1
E12000008,South East,region,2020-02-10,6,0.1,0,
E12000008,South East,region,2020-02-09,6,0.1,1,
E12000008,South East,region,2020-02-08,5,0.1,4,
E12000008,South East,region,2020-02-07,1,,0,
E12000008,South East,region,2020-02-06,1,,0,
E12000008,South East,region,2020-02-05,1,,1,
E12000009,South West,region,2022-01-29,1184976,20939.1,3984,
E12000009,South West,region,2022-01-28,1180992,20868.7,7104,
E12000009,South West,region,2022-01-27,1173888,20743.2,8191,
E12000009,South West,region,2022-01-26,1165697,20598.5,9164,
E12000009,South West,region,2022-01-25,1156533,20436.5,9465,1015.0
E12000009,South West,region,2022-01-24,1147068,20269.3,10369,995.5
E12000009,South West,region,2022-01-23,1136699,20086.1,8312,974.8
E12000009,South West,region,2022-01-22,1128387,19939.2,6509,948.3
E12000009,South West,region,2022-01-21,1121878,19824.2,7142,926.9
E12000009,South West,region,2022-01-20,1114736,19698.0,7567,904.0
E12000009,South West,region,2022-01-19,1107169,19564.3,8077,877.2
E12000009,South West,region,2022-01-18,1099092,19421.5,8359,849.8
E12000009,South West,region,2022-01-17,1090733,19273.8,9197,830.7
E12000009,South West,region,2022-01-16,1081536,19111.3,6814,812.2
E12000009,South West,region,2022-01-15,1074722,18990.9,5296,795.3
E12000009,South West,region,2022-01-14,1069426,18897.3,5850,800.3
E12000009,South West,region,2022-01-13,1063576,18793.9,6050,818.3
E12000009,South West,region,2022-01-12,1057526,18687.0,6528,886.5
E12000009,South West,region,2022-01-11,1050998,18571.7,7275,967.8
E12000009,South West,region,2022-01-10,1043723,18443.1,8152,1111.6
E12000009,South West,region,2022-01-09,1035571,18299.1,5856,1191.8
E12000009,South West,region,2022-01-08,1029715,18195.6,5581,1275.4
E12000009,South West,region,2022-01-07,1024134,18097.0,6868,1297.5
E12000009,South West,region,2022-01-06,1017266,17975.6,9908,1367.3
E12000009,South West,region,2022-01-05,1007358,17800.5,11129,1418.7
E12000009,South West,region,2022-01-04,996229,17603.9,15414,1458.3
E12000009,South West,region,2022-01-03,980815,17331.5,12690,1374.3
E12000009,South West,region,2022-01-02,968125,17107.3,10585,1316.5
E12000009,South West,region,2022-01-01,957540,16920.2,6836,1255.3
E12000009,South West,region,2021-12-31,950704,16799.4,10813,1206.1
E12000009,South West,region,2021-12-30,939891,16608.4,12821,1149.1
E12000009,South West,region,2021-12-29,927070,16381.8,13366,1072.4
E12000009,South West,region,2021-12-28,913704,16145.6,10664,987.0
E12000009,South West,region,2021-12-27,903040,15957.2,9416,931.6
E12000009,South West,region,2021-12-26,893624,15790.8,7122,887.9
E12000009,South West,region,2021-12-25,886502,15665.0,4053,847.3
E12000009,South West,region,2021-12-24,882449,15593.3,7585,858.8
E12000009,South West,region,2021-12-23,874864,15459.3,8482,815.1
E12000009,South West,region,2021-12-22,866382,15309.4,8532,766.4
E12000009,South West,region,2021-12-21,857850,15158.7,7529,730.3
E12000009,South West,region,2021-12-20,850321,15025.6,6945,700.1
E12000009,South West,region,2021-12-19,843376,14902.9,4824,674.8
E12000009,South West,region,2021-12-18,838552,14817.6,4701,653.4
E12000009,South West,region,2021-12-17,833851,14734.6,5117,632.1
E12000009,South West,region,2021-12-16,828734,14644.2,5721,612.8
E12000009,South West,region,2021-12-15,823013,14543.1,6490,592.3
E12000009,South West,region,2021-12-14,816523,14428.4,5819,561.0
E12000009,South West,region,2021-12-13,810704,14325.6,5514,542.9
E12000009,South West,region,2021-12-12,805190,14228.1,3613,541.6
E12000009,South West,region,2021-12-11,801577,14164.3,3495,544.5
E12000009,South West,region,2021-12-10,798082,14102.5,4030,548.5
E12000009,South West,region,2021-12-09,794052,14031.3,4557,552.6
E12000009,South West,region,2021-12-08,789495,13950.8,4722,556.6
E12000009,South West,region,2021-12-07,784773,13867.3,4792,564.9
E12000009,South West,region,2021-12-06,779981,13782.7,5441,575.6
E12000009,South West,region,2021-12-05,774540,13686.5,3775,579.5
E12000009,South West,region,2021-12-04,770765,13619.8,3725,584.7
E12000009,South West,region,2021-12-03,767040,13554.0,4263,577.0
E12000009,South West,region,2021-12-02,762777,13478.7,4780,572.0
E12000009,South West,region,2021-12-01,757997,13394.2,5195,561.6
E12000009,South West,region,2021-11-30,752802,13302.4,5394,548.8
E12000009,South West,region,2021-11-29,747408,13207.1,5665,536.7
E12000009,South West,region,2021-11-28,741743,13107.0,4066,524.0
E12000009,South West,region,2021-11-27,737677,13035.1,3290,518.5
E12000009,South West,region,2021-11-26,734387,12977.0,3981,523.3
E12000009,South West,region,2021-11-25,730406,12906.7,4189,520.0
E12000009,South West,region,2021-11-24,726217,12832.6,4471,522.4
E12000009,South West,region,2021-11-23,721746,12753.6,4711,523.8
E12000009,South West,region,2021-11-22,717035,12670.4,4945,524.6
E12000009,South West,region,2021-11-21,712090,12583.0,3757,527.3
E12000009,South West,region,2021-11-20,708333,12516.6,3562,524.6
E12000009,South West,region,2021-11-19,704771,12453.7,3794,521.8
E12000009,South West,region,2021-11-18,700977,12386.6,4321,522.7
E12000009,South West,region,2021-11-17,696656,12310.3,4553,517.9
E12000009,South West,region,2021-11-16,692103,12229.8,4756,513.7
E12000009,South West,region,2021-11-15,687347,12145.8,5099,504.4
E12000009,South West,region,2021-11-14,682248,12055.7,3605,493.7
E12000009,South West,region,2021-11-13,678643,11992.0,3401,485.3
E12000009,South West,region,2021-11-12,675242,11931.9,3847,472.6
E12000009,South West,region,2021-11-11,671395,11863.9,4050,457.2
E12000009,South West,region,2021-11-10,667345,11792.3,4312,443.4
E12000009,South West,region,2021-11-09,663033,11716.1,4233,427.8
E12000009,South West,region,2021-11-08,658800,11641.3,4494,419.2
E12000009,South West,region,2021-11-07,654306,11561.9,3127,419.0
E12000009,South West,region,2021-11-06,651179,11506.7,2680,429.9
E12000009,South West,region,2021-11-05,648499,11459.3,2975,444.0
E12000009,South West,region,2021-11-04,645524,11406.7,3270,465.9
E12000009,South West,region,2021-11-03,642254,11349.0,3433,489.5
E12000009,South West,region,2021-11-02,638821,11288.3,3745,510.2
E12000009,South West,region,2021-11-01,635076,11222.1,4483,528.4
E12000009,South West,region,2021-10-31,630593,11142.9,3740,542.1
E12000009,South West,region,2021-10-30,626853,11076.8,3479,546.8
E12000009,South West,region,2021-10-29,623374,11015.3,4217,557.8
E12000009,South West,region,2021-10-28,619157,10940.8,4603,566.4
E12000009,South West,region,2021-10-27,614554,10859.5,4604,578.9
E12000009,South West,region,2021-10-26,609950,10778.1,4779,609.3
E12000009,South West,region,2021-10-25,605171,10693.7,5254,635.6
E12000009,South West,region,2021-10-24,599917,10600.8,4011,676.0
E12000009,South West,region,2021-10-23,595906,10530.0,4096,710.2
E12000009,South West,region,2021-10-22,591810,10457.6,4704,729.1
E12000009,South West,region,2021-10-21,587106,10374.5,5311,755.9
E12000009,South West,region,2021-10-20,581795,10280.6,6324,761.3
E12000009,South West,region,2021-10-19,575471,10168.9,6272,751.3
E12000009,South West,region,2021-10-18,569199,10058.0,7538,741.3
E12000009,South West,region,2021-10-17,561661,9924.8,5945,683.4
E12000009,South West,region,2021-10-16,555716,9819.8,5164,632.5
E12000009,South West,region,2021-10-15,550552,9728.5,6222,582.6
