areaCode,areaName,areaType,date,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage
E12000006,East of England,region,2021-07-01,72.4,54.4,
E12000006,East of England,region,2021-06-30,72.2,54.1,
E12000006,East of England,region,2021-06-29,71.9,53.9,
E12000006,East of England,region,2021-06-28,71.7,53.7,
E12000006,East of England,region,2021-06-27,71.6,53.5,
E12000006,East of England,region,2021-06-26,71.4,53.3,
E12000006,East of England,region,2021-06-25,71.0,52.9,
E12000006,East of England,region,2021-06-24,70.7,52.7,
E12000006,East of England,region,2021-06-23,70.3,52.4,
E12000006,East of England,region,2021-06-22,69.9,52.3,
E12000006,East of England,region,2021-06-21,69.6,52.0,
E12000006,East of England,region,2021-06-20,69.4,51.8,
E12000006,East of England,region,2021-06-19,69.1,51.7,
E12000006,East of England,region,2021-06-18,68.8,51.3,
E12000006,East of England,region,2021-06-17,68.4,51.0,
E12000006,East of England,region,2021-06-16,68.0,50.7,
E12000006,East of England,region,2021-06-15,67.7,50.3,
E12000006,East of England,region,2021-06-14,67.5,49.9,
E12000006,East of England,region,2021-06-13,67.3,49.6,
E12000006,East of England,region,2021-06-12,67.2,49.3,
E12000006,East of England,region,2021-06-11,66.8,48.8,
E12000006,East of England,region,2021-06-10,66.4,48.3,
E12000006,East of England,region,2021-06-09,66.1,47.9,
E12000006,East of England,region,2021-06-08,65.8,47.4,
E12000006,East of England,region,2021-06-07,65.6,46.9,
E12000006,East of England,region,2021-06-06,65.5,46.4,
E12000006,East of England,region,2021-06-05,65.4,46.0,
E12000006,East of England,region,2021-06-04,65.1,45.2,
E12000006,East of England,region,2021-06-03,64.8,44.5,
E12000006,East of England,region,2021-06-02,64.4,43.9,
E12000006,East of England,region,2021-06-01,64.1,43.3,
E12000006,East of England,region,2021-05-31,64.0,42.7,
E12000006,East of England,region,2021-05-30,63.9,42.4,
E12000006,East of England,region,2021-05-29,63.7,42.1,
E12000006,East of England,region,2021-05-28,63.5,41.2,
E12000006,East of England,region,2021-05-27,63.2,40.5,
E12000006,East of England,region,2021-05-26,62.7,39.8,
E12000006,East of England,region,2021-05-25,62.3,39.1,
E12000006,East of England,region,2021-05-24,62.0,38.5,
E12000006,East of England,region,2021-05-23,61.8,38.0,
E12000006,East of England,region,2021-05-22,61.7,37.5,
E12000006,East of England,region,2021-05-21,61.4,36.3,
E12000006,East of England,region,2021-05-20,61.0,35.6,
E12000006,East of England,region,2021-05-19,60.5,34.9,
E12000006,East of England,region,2021-05-18,60.0,34.2,
E12000006,East of England,region,2021-05-17,59.7,33.7,
E12000006,East of England,region,2021-05-16,59.6,33.2,
E12000006,East of England,region,2021-05-15,59.4,33.0,
E12000006,East of England,region,2021-05-14,59.0,32.3,
E12000006,East of England,region,2021-05-13,58.6,31.7,
E12000006,East of England,region,2021-05-12,58.1,30.9,
E12000006,East of England,region,2021-05-11,57.7,30.2,
E12000006,East of England,region,2021-05-10,57.6,29.6,
E12000006,East of England,region,2021-05-09,57.5,29.2,
E12000006,East of England,region,2021-05-08,57.3,29.0,
E12000006,East of England,region,2021-05-07,57.1,28.3,
E12000006,East of England,region,2021-05-06,56.9,27.5,
E12000006,East of England,region,2021-05-05,56.7,26.7,
E12000006,East of England,region,2021-05-04,56.5,26.0,
E12000006,East of England,region,2021-05-03,56.3,25.6,
E12000006,East of England,region,2021-05-02,56.2,25.5,
E12000006,East of England,region,2021-05-01,56.1,25.2,
E12000006,East of England,region,2021-04-30,55.8,24.6,
E12000006,East of England,region,2021-04-29,55.6,23.9,
E12000006,East of England,region,2021-04-28,55.3,23.2,
E12000006,East of England,region,2021-04-27,55.1,22.4,
E12000006,East of England,region,2021-04-26,54.9,21.8,
E12000006,East of England,region,2021-04-25,54.8,21.3,
E12000006,East of England,region,2021-04-24,54.6,20.8,
E12000006,East of England,region,2021-04-23,54.3,19.8,
E12000006,East of England,region,2021-04-22,54.1,19.1,
E12000006,East of England,region,2021-04-21,53.8,18.5,
E12000006,East of England,region,2021-04-20,53.7,17.9,
E12000006,East of England,region,2021-04-19,53.5,17.5,
E12000006,East of England,region,2021-04-18,53.3,17.1,
E12000006,East of England,region,2021-04-17,53.2,16.7,
E12000006,East of England,region,2021-04-16,53.0,15.8,
E12000006,East of England,region,2021-04-15,52.8,14.8,
E12000006,East of England,region,2021-04-14,52.7,14.1,
E12000006,East of England,region,2021-04-13,52.5,13.6,
E12000006,East of England,region,2021-04-12,52.5,13.1,
E12000006,East of England,region,2021-04-11,52.5,12.7,
E12000006,East of England,region,2021-04-10,52.4,12.3,
E12000006,East of England,region,2021-04-09,52.3,11.2,
E12000006,East of England,region,2021-04-08,52.2,10.2,
E12000006,East of England,region,2021-04-07,52.1,9.2,
E12000006,East of England,region,2021-04-06,52.1,8.3,
E12000006,East of England,region,2021-04-05,52.0,7.9,
E12000006,East of England,region,2021-04-04,52.0,7.8,
E12000006,East of England,region,2021-04-03,51.9,7.7,
E12000006,East of England,region,2021-04-02,51.8,7.2,
E12000006,East of England,region,2021-04-01,51.7,6.6,
E12000006,East of England,region,2021-03-31,51.5,5.9,
E12000006,East of England,region,2021-03-30,51.2,5.3,
E12000006,East of England,region,2021-03-29,50.8,4.9,
E12000006,East of England,region,2021-03-28,50.4,4.7,
E12000006,East of England,region,2021-03-27,49.9,4.5,
E12000006,East of England,region,2021-03-26,49.0,4.1,
E12000006,East of England,region,2021-03-25,48.4,3.8,
E12000006,East of England,region,2021-03-24,47.8,3.5,
E12000006,East of England,region,2021-03-23,47.2,3.2,
E12000006,East of England,region,2021-03-22,46.6,2.9,
E12000006,East of England,region,2021-03-21,46.0,2.8,
E12000006,East of England,region,2021-03-20,45.4,2.7,
E12000006,East of England,region,2021-03-19,44.0,2.6,
E12000006,East of England,region,2021-03-18,43.0,2.4,
E12000006,East of England,region,2021-03-17,41.9,2.2,
E12000006,East of England,region,2021-03-16,41.1,2.1,
E12000006,East of England,region,2021-03-15,40.3,2.0,
E12000006,East of England,region,2021-03-14,39.6,2.0,
E12000006,East of England,region,2021-03-13,39.1,1.9,
E12000006,East of England,region,2021-03-12,38.2,1.9,
E12000006,East of England,region,2021-03-11,37.6,1.8,
E12000006,East of England,region,2021-03-10,37.4,1.7,
E12000006,East of England,region,2021-03-09,36.9,1.6,
E12000006,East of England,region,2021-03-08,36.7,1.5,
E12000006,East of England,region,2021-03-07,36.4,1.5,
E12000006,East of England,region,2021-03-06,36.2,1.5,
E12000006,East of England,region,2021-03-05,35.5,1.4,
E12000006,East of England,region,2021-03-04,34.7,1.4,
E12000006,East of England,region,2021-03-03,34.0,1.3,
E12000006,East of England,region,2021-03-02,33.6,1.2,
E12000006,East of England,region,2021-03-01,33.3,1.2,
E12000006,East of England,region,2021-02-28,33.1,1.2,
E12000006,East of England,region,2021-02-27,32.8,1.2,
E12000006,East of England,region,2021-02-26,32.1,1.1,
E12000006,East of England,region,2021-02-25,31.3,1.1,
E12000006,East of England,region,2021-02-24,30.5,1.1,
E12000006,East of England,region,2021-02-23,29.7,1.0,
E12000006,East of England,region,2021-02-22,29.2,1.0,
E12000006,East of England,region,2021-02-21,28.9,1.0,
E12000006,East of England,region,2021-02-20,28.7,1.0,
E12000006,East of England,region,2021-02-19,28.1,1.0,
E12000006,East of England,region,2021-02-18,27.6,1.0,
E12000006,East of England,region,2021-02-17,26.9,1.0,
E12000006,East of England,region,2021-02-16,26.1,1.0,
E12000006,East of England,region,2021-02-15,25.5,1.0,
E12000006,East of England,region,2021-02-14,25.2,1.0,
E12000006,East of England,region,2021-02-13,24.8,1.0,
E12000006,East of England,region,2021-02-12,23.9,1.0,
E12000006,East of England,region,2021-02-11,23.1,0.9,
E12000006,East of England,region,2021-02-10,22.3,0.9,
E12000006,East of England,region,2021-02-09,21.8,0.9,
E12000006,East of England,region,2021-02-08,21.2,0.9,
E12000006,East of England,region,2021-02-07,20.8,0.9,
E12000006,East of England,region,2021-02-06,20.3,0.9,
E12000006,East of England,region,2021-02-05,19.2,0.9,
E12000006,East of England,region,2021-02-04,18.5,0.9,
E12000006,East of England,region,2021-02-03,17.8,0.9,
E12000006,East of England,region,2021-02-02,17.1,0.9,
E12000006,East of England,region,2021-02-01,16.5,0.9,
E12000006,East of England,region,2021-01-31,16.0,0.9,
E12000006,East of England,region,2021-01-30,15.4,0.9,
E12000006,East of England,region,2021-01-29,14.6,0.9,
E12000006,East of England,region,2021-01-28,13.7,0.9,
E12000006,East of England,region,2021-01-27,13.0,0.9,
E12000006,East of England,region,2021-01-26,12.6,0.9,
E12000006,East of England,region,2021-01-25,12.2,0.9,
E12000006,East of England,region,2021-01-24,11.8,0.9,
E12000006,East of England,region,2021-01-23,11.2,0.9,
E12000006,East of England,region,2021-01-22,10.1,0.9,
E12000006,East of England,region,2021-01-21,9.0,0.9,
E12000006,East of England,region,2021-01-20,8.2,0.9,
E12000006,East of England,region,2021-01-19,7.3,0.9,
E12000006,East of England,region,2021-01-18,6.5,0.9,
E12000006,East of England,region,2021-01-17,6.2,0.9,
E12000006,East of England,region,2021-01-16,5.8,0.9,
E12000006,East of England,region,2021-01-15,5.0,0.9,
E12000006,East of England,region,2021-01-14,4.3,0.9,
E12000006,East of England,region,2021-01-13,3.9,0.9,
E12000006,East of England,region,2021-01-12,3.5,0.9,
E12000006,East of England,region,2021-01-11,3.3,0.9,
E12000006,East of England,region,2021-01-10,3.1,0.8,
E12000006,East of England,region,2021-01-09,3.0,0.8,
E12000006,East of England,region,2021-01-08,2.7,0.7,
E12000006,East of England,region,2021-01-07,2.4,0.6,
E12000006,East of England,region,2021-01-06,2.1,0.4,
E12000006,East of England,region,2021-01-05,2.0,0.2,
E12000006,East of England,region,2021-01-04,1.9,0.1,
E12000006,East of England,region,2021-01-03,1.8,0.1,
E12000006,East of England,region,2021-01-02,1.8,0.1,
E12000006,East of England,region,2021-01-01,1.8,,
E12000006,East of England,region,2020-12-31,1.7,,
E12000006,East of England,region,2020-12-30,1.6,,
E12000006,East of England,region,2020-12-29,1.4,,
E12000006,East of England,region,2020-12-28,1.4,,
E12000006,East of England,region,2020-12-27,1.4,,
E12000006,East of England,region,2020-12-26,1.4,,
E12000006,East of England,region,2020-12-25,1.4,,
E12000006,East of England,region,2020-12-24,1.4,,
E12000006,East of England,region,2020-12-23,1.3,,
E12000006,East of England,region,2020-12-22,1.3,,
E12000006,East of England,region,2020-12-21,1.2,,
E12000006,East of England,region,2020-12-20,1.1,,
E12000006,East of England,region,2020-12-19,1.0,,
E12000006,East of England,region,2020-12-18,0.9,,
E12000006,East of England,region,2020-12-17,0.7,,
E12000006,East of England,region,2020-12-16,0.5,,
E12000006,East of England,region,2020-12-15,0.3,,
E12000006,East of England,region,2020-12-14,0.2,,
E12000006,East of England,region,2020-12-13,0.1,,
E12000006,East of England,region,2020-12-12,0.1,,
E12000006,East of England,region,2020-12-11,0.1,,
E12000006,East of England,region,2020-12-10,0.1,,
E12000007,London,region,2022-01-29,69.4,63.4,43.8
E12000007,London,region,2022-01-28,69.3,63.3,43.7
E12000007,London,region,2022-01-27,69.3,63.3,43.6
E12000007,London,region,2022-01-26,69.3,63.2,43.5
E12000007,London,region,2022-01-25,69.3,63.2,43.4
E12000007,London,region,2022-01-24,69.2,63.2,43.3
E12000007,London,region,2022-01-23,69.2,63.1,43.2
E12000007,London,region,2022-01-22,69.2,63.1,43.2
E12000007,London,region,2022-01-21,69.2,63.0,43.0
E12000007,London,region,2022-01-20,69.1,63.0,42.9
E12000007,London,region,2022-01-19,69.1,62.9,42.8
E12000007,London,region,2022-01-18,69.1,62.9,42.7
E12000007,London,region,2022-01-17,69.0,62.8,42.5
E12000007,London,region,2022-01-16,69.0,62.8,42.4
E12000007,London,region,2022-01-15,69.0,62.8,42.3
E12000007,London,region,2022-01-14,69.0,62.7,42.1
E12000007,London,region,2022-01-13,68.9,62.6,41.9
E12000007,London,region,2022-01-12,68.9,62.6,41.7
E12000007,London,region,2022-01-11,68.9,62.6,41.5
E12000007,London,region,2022-01-10,68.8,62.5,41.3
E12000007,London,region,2022-01-09,68.8,62.5,41.1
E12000007,London,region,2022-01-08,68.8,62.5,40.9
E12000007,London,region,2022-01-07,68.7,62.4,40.5
E12000007,London,region,2022-01-06,68.7,62.3,40.2
E12000007,London,region,2022-01-05,68.6,62.3,39.9
E12000007,London,region,2022-01-04,68.6,62.2,39.6
E12000007,London,region,2022-01-03,68.6,62.2,39.3
E12000007,London,region,2022-01-02,68.5,62.1,39.1
E12000007,London,region,2022-01-01,68.5,62.1,38.9
E12000007,London,region,2021-12-31,68.5,62.1,38.9
E12000007,London,region,2021-12-30,68.5,62.1,38.7
E12000007,London,region,2021-12-29,68.4,62.0,38.2
E12000007,London,region,2021-12-28,68.4,62.0,37.7
E12000007,London,region,2021-12-27,68.3,61.9,37.4
E12000007,London,region,2021-12-26,68.3,61.9,37.0
E12000007,London,region,2021-12-25,68.3,61.9,37.0
E12000007,London,region,2021-12-24,68.3,61.9,37.0
E12000007,London,region,2021-12-23,68.2,61.9,36.6
E12000007,London,region,2021-12-22,68.2,61.8,35.9
E12000007,London,region,2021-12-21,68.1,61.7,34.9
E12000007,London,region,2021-12-20,68.0,61.7,33.8
E12000007,London,region,2021-12-19,68.0,61.6,32.8
E12000007,London,region,2021-12-18,67.9,61.5,31.7
E12000007,London,region,2021-12-17,67.8,61.5,30.4
E12000007,London,region,2021-12-16,67.7,61.4,29.3
E12000007,London,region,2021-12-15,67.7,61.3,28.2
E12000007,London,region,2021-12-14,67.6,61.3,27.1
E12000007,London,region,2021-12-13,67.6,61.2,26.2
E12000007,London,region,2021-12-12,67.5,61.2,25.4
E12000007,London,region,2021-12-11,67.5,61.1,24.9
E12000007,London,region,2021-12-10,67.4,61.1,24.1
E12000007,London,region,2021-12-09,67.4,61.0,23.6
E12000007,London,region,2021-12-08,67.3,61.0,23.0
E12000007,London,region,2021-12-07,67.3,60.9,22.6
E12000007,London,region,2021-12-06,67.3,60.9,22.2
E12000007,London,region,2021-12-05,67.2,60.8,21.8
E12000007,London,region,2021-12-04,67.2,60.8,21.5
E12000007,London,region,2021-12-03,67.2,60.7,21.0
E12000007,London,region,2021-12-02,67.1,60.6,20.5
E12000007,London,region,2021-12-01,67.1,60.6,20.1
E12000007,London,region,2021-11-30,67.0,60.5,19.7
E12000007,London,region,2021-11-29,67.0,60.5,19.3
E12000007,London,region,2021-11-28,67.0,60.4,19.0
E12000007,London,region,2021-11-27,66.9,60.4,18.7
E12000007,London,region,2021-11-26,66.9,60.3,18.2
E12000007,London,region,2021-11-25,66.9,60.3,17.8
E12000007,London,region,2021-11-24,66.8,60.2,17.4
E12000007,London,region,2021-11-23,66.8,60.2,17.0
E12000007,London,region,2021-11-22,66.7,60.1,16.7
E12000007,London,region,2021-11-21,66.7,60.1,16.4
E12000007,London,region,2021-11-20,66.7,60.1,16.2
E12000007,London,region,2021-11-19,66.6,60.0,15.8
E12000007,London,region,2021-11-18,66.6,60.0,15.4
E12000007,London,region,2021-11-17,66.6,59.9,15.0
E12000007,London,region,2021-11-16,66.5,59.9,14.6
E12000007,London,region,2021-11-15,66.5,59.8,14.3
E12000007,London,region,2021-11-14,66.4,59.8,14.0
E12000007,London,region,2021-11-13,66.4,59.8,13.8
E12000007,London,region,2021-11-12,66.4,59.7,13.3
E12000007,London,region,2021-11-11,66.3,59.7,13.0
E12000007,London,region,2021-11-10,66.3,59.6,12.6
E12000007,London,region,2021-11-09,66.2,59.6,12.2
E12000007,London,region,2021-11-08,66.2,59.5,11.9
E12000007,London,region,2021-11-07,66.1,59.5,11.7
E12000007,London,region,2021-11-06,66.1,59.5,11.5
E12000007,London,region,2021-11-05,66.0,59.4,11.1
E12000007,London,region,2021-11-04,66.0,59.4,10.8
E12000007,London,region,2021-11-03,65.9,59.3,10.5
E12000007,London,region,2021-11-02,65.8,59.3,10.2
E12000007,London,region,2021-11-01,65.8,59.3,9.9
E12000007,London,region,2021-10-31,65.7,59.2,9.6
E12000007,London,region,2021-10-30,65.7,59.2,9.5
E12000007,London,region,2021-10-29,65.6,59.1,9.1
E12000007,London,region,2021-10-28,65.5,59.1,8.8
E12000007,London,region,2021-10-27,65.5,59.1,8.4
E12000007,London,region,2021-10-26,65.4,59.0,8.1
E12000007,London,region,2021-10-25,65.3,59.0,7.8
E12000007,London,region,2021-10-24,65.3,58.9,7.6
E12000007,London,region,2021-10-23,65.2,58.9,7.4
E12000007,London,region,2021-10-22,65.2,58.8,7.0
E12000007,London,region,2021-10-21,65.1,58.8,6.6
E12000007,London,region,2021-10-20,65.0,58.7,6.3
E12000007,London,region,2021-10-19,64.9,58.7,6.0
E12000007,London,region,2021-10-18,64.9,58.6,5.7
E12000007,London,region,2021-10-17,64.8,58.6,5.5
E12000007,London,region,2021-10-16,64.8,58.6,5.4
E12000007,London,region,2021-10-15,64.7,58.5,5.0
E12000007,London,region,2021-10-14,64.6,58.4,4.8
E12000007,London,region,2021-10-13,64.5,58.4,4.5
E12000007,London,region,2021-10-12,64.4,58.3,4.2
E12000007,London,region,2021-10-11,64.4,58.3,3.9
E12000007,London,region,2021-10-10,64.3,58.2,3.8
E12000007,London,region,2021-10-09,64.3,58.2,3.6
E12000007,London,region,2021-10-08,64.2,58.1,3.3
E12000007,London,region,2021-10-07,64.2,58.1,3.0
E12000007,London,region,2021-10-06,64.1,58.0,2.7
E12000007,London,region,2021-10-05,64.0,58.0,2.5
E12000007,London,region,2021-10-04,64.0,57.9,2.3
E12000007,London,region,2021-10-03,63.9,57.9,2.1
E12000007,London,region,2021-10-02,63.9,57.9,2.0
E12000007,London,region,2021-10-01,63.9,57.8,1.8
E12000007,London,region,2021-09-30,63.8,57.7,1.5
E12000007,London,region,2021-09-29,63.8,57.7,1.3
E12000007,London,region,2021-09-28,63.7,57.6,1.0
E12000007,London,region,2021-09-27,63.7,57.5,0.9
E12000007,London,region,2021-09-26,63.6,57.5,0.7
E12000007,London,region,2021-09-25,63.6,57.4,0.7
E12000007,London,region,2021-09-24,63.6,57.3,0.5
E12000007,London,region,2021-09-23,63.5,57.3,0.3
E12000007,London,region,2021-09-22,63.5,57.2,0.2
E12000007,London,region,2021-09-21,63.4,57.1,0.1
E12000007,London,region,2021-09-20,63.4,57.0,0.1
E12000007,London,region,2021-09-19,63.4,56.9,0.1
E12000007,London,region,2021-09-18,63.3,56.9,0.1
E12000007,London,region,2021-09-17,63.3,56.8,0.1
E12000007,London,region,2021-09-16,63.3,56.7,
E12000007,London,region,2021-09-15,63.2,56.6,
E12000007,London,region,2021-09-14,63.2,56.5,
E12000007,London,region,2021-09-13,63.2,56.4,
E12000007,London,region,2021-09-12,63.1,56.2,
E12000007,London,region,2021-09-11,63.1,56.2,
E12000007,London,region,2021-09-10,63.0,56.0,
E12000007,London,region,2021-09-09,63.0,55.9,
E12000007,London,region,2021-09-08,63.0,55.7,
E12000007,London,region,2021-09-07,62.9,55.6,
E12000007,London,region,2021-09-06,62.9,55.5,
E12000007,London,region,2021-09-05,62.9,55.3,
E12000007,London,region,2021-09-04,62.8,55.2,
E12000007,London,region,2021-09-03,62.8,55.0,
E12000007,London,region,2021-09-02,62.7,54.8,
E12000007,London,region,2021-09-01,62.7,54.6,
E12000007,London,region,2021-08-31,62.6,54.5,
E12000007,London,region,2021-08-30,62.5,54.3,
E12000007,London,region,2021-08-29,62.5,54.1,
E12000007,London,region,2021-08-28,62.5,54.0,
E12000007,London,region,2021-08-27,62.4,53.8,
E12000007,London,region,2021-08-26,62.3,53.6,
E12000007,London,region,2021-08-25,62.3,53.3,
E12000007,London,region,2021-08-24,62.2,53.1,
