region,date,new_cases_7d_100k,new_tests_7d_100k,dose1_fraction,dose2_fraction
north east,2021-05-12,20.41243608004821,2839.351131729128,0.6,0.322
north west,2021-05-12,36.029551588051866,3197.55800008609,0.57,0.319
yorkshire and the humber,2021-05-12,37.34349124753973,3114.1927618319355,0.575,0.311
east midlands,2021-05-12,25.95158571426208,2981.599395193642,0.588,0.31
west midlands,2021-05-12,15.166740618570461,3050.9078389635924,0.561,0.303
east of england,2021-05-12,17.655344582294752,3073.569387909569,0.581,0.309
london,2021-05-12,19.861176154858526,3361.648468734421,0.408,0.205
south east,2021-05-12,12.368094006193811,3021.471119686805,0.58,0.304
south west,2021-05-12,10.240553445021739,3261.936289534581,0.609,0.341
north east,2021-05-13,20.262620035424003,2869.50161070975,0.604,0.32899999999999996
north west,2021-05-13,36.16576917439611,3130.71603046697,0.573,0.325
yorkshire and the humber,2021-05-13,37.143599080277966,3023.5325779711197,0.579,0.317
east midlands,2021-05-13,23.842373170154726,2912.760487749197,0.59,0.318
west midlands,2021-05-13,15.133036750529193,2950.925314419172,0.563,0.312
east of england,2021-05-13,17.943987817972594,3084.425580718119,0.586,0.317
london,2021-05-13,19.5390429845616,3316.8830661035036,0.41100000000000003,0.209
south east,2021-05-13,12.216205132433537,3043.6143476399993,0.583,0.312
south west,2021-05-13,9.813863718145834,3268.798882641835,0.612,0.349
north east,2021-05-14,19.850625912707432,2758.60028367668,0.608,0.33399999999999996
north west,2021-05-14,37.26913162378447,3195.4466274977535,0.5770000000000001,0.332
yorkshire and the humber,2021-05-14,35.635321818211885,3013.04732519748,0.5820000000000001,0.324
east midlands,2021-05-14,23.18065943082693,2882.5697983923665,0.593,0.325
west midlands,2021-05-14,15.267852222694263,2956.5201565140223,0.5670000000000001,0.319
east of england,2021-05-14,17.863809141395414,3055.978186268536,0.59,0.32299999999999995
london,2021-05-14,19.639015347757198,3329.4351517047285,0.415,0.214
south east,2021-05-14,11.803935332227075,3080.349756679449,0.5870000000000001,0.318
south west,2021-05-14,9.351616514030269,3269.207793630091,0.615,0.35700000000000004
north east,2021-05-15,19.438631789990865,2751.8211076574353,0.612,0.34
north west,2021-05-15,38.86287738401209,3284.8598511741134,0.581,0.33899999999999997
yorkshire and the humber,2021-05-15,34.85392516437042,2990.7502625401894,0.5870000000000001,0.332
east midlands,2021-05-15,22.932516778579004,2878.351373304152,0.596,0.33299999999999996
west midlands,2021-05-15,15.3858157608387,2951.8858746583483,0.5710000000000001,0.325
east of england,2021-05-15,17.62327311166388,3142.42683535405,0.594,0.33
london,2021-05-15,19.761203791662926,3379.854546876375,0.419,0.218
south east,2021-05-15,11.836482948032849,3060.0183460061094,0.591,0.326
south west,2021-05-15,9.31605903679061,3208.422286288894,0.618,0.366
north east,2021-05-16,18.577189533401675,2737.4013133623553,0.614,0.342
north west,2021-05-16,39.0944472807973,3164.756805294396,0.584,0.342
yorkshire and the humber,2021-05-16,34.16338858655703,2987.915428168114,0.588,0.33399999999999996
east midlands,2021-05-16,21.836553397817337,2816.6672456661886,0.598,0.33799999999999997
west midlands,2021-05-16,14.475811323724473,2932.5904102047225,0.573,0.327
east of england,2021-05-16,16.564914580845123,3030.9784749117716,0.596,0.332
london,2021-05-16,19.139153531779215,3345.841727309162,0.42100000000000004,0.22
south east,2021-05-16,11.565252816318072,3007.171867142802,0.593,0.32899999999999996
south west,2021-05-16,8.72936066233624,3171.3002800506906,0.62,0.369
north east,2021-05-17,19.73826387923928,2751.8211076574353,0.616,0.345
north west,2021-05-17,40.947006455078984,3190.7198772516085,0.586,0.345
yorkshire and the humber,2021-05-17,33.78177626723911,2998.9821854283337,0.59,0.33799999999999997
east midlands,2021-05-17,20.347697484329792,2797.3121187908505,0.599,0.342
west midlands,2021-05-17,14.779146136095884,2931.2928112851337,0.574,0.331
east of england,2021-05-17,16.59698605147599,3052.6908605288713,0.597,0.337
london,2021-05-17,18.983640966808288,3373.845097044284,0.423,0.223
south east,2021-05-17,11.467609968900753,3028.4688570850467,0.594,0.33299999999999996
south west,2021-05-17,8.658245707856922,3189.1323548863793,0.622,0.373
north east,2021-05-18,19.663355856927176,2747.850982474894,0.617,0.349
north west,2021-05-18,44.92455997633083,3176.239947823216,0.59,0.35100000000000003
yorkshire and the humber,2021-05-18,34.54500090587496,2923.550150309824,0.5920000000000001,0.34299999999999997
east midlands,2021-05-18,19.9961620603119,2791.273980919484,0.602,0.348
west midlands,2021-05-18,15.352111892797431,2944.9091739738055,0.5760000000000001,0.337
east of england,2021-05-18,17.013915169677322,3160.900002437432,0.6,0.342
london,2021-05-18,19.361314338880543,3402.0484115057975,0.426,0.22699999999999998
south east,2021-05-18,11.64119725319821,3116.586102276543,0.597,0.337
south west,2021-05-18,8.267113458220676,3236.352684660646,0.624,0.37799999999999995
north east,2021-05-19,19.850625912707432,2742.5325128907343,0.62,0.355
north west,2021-05-19,46.30035759840767,3290.376663421055,0.596,0.35600000000000004
yorkshire and the humber,2021-05-19,35.45360166615573,2904.487706359133,0.598,0.349
east midlands,2021-05-19,20.761268571409666,2792.783515387326,0.606,0.353
west midlands,2021-05-19,15.588038969086307,2975.3269148810496,0.58,0.34299999999999997
east of england,2021-05-19,17.575165905717572,3104.422142656467,0.605,0.349
london,2021-05-19,20.638738979713164,3484.947716675657,0.43,0.231
south east,2021-05-19,11.84733215330144,3177.0487232384007,0.602,0.34299999999999997
south west,2021-05-19,8.622688230617264,3274.043610534685,0.628,0.386
north east,2021-05-20,19.363723767678763,2714.4420045236957,0.624,0.363
north west,2021-05-20,48.983844049389226,3372.979007780204,0.601,0.363
yorkshire and the humber,2021-05-20,35.25370949889396,2962.7835311387475,0.602,0.35600000000000004
east midlands,2021-05-20,21.319589538967495,2818.90052953642,0.61,0.36
west midlands,2021-05-20,15.537483167024405,2978.646745883115,0.585,0.35100000000000003
east of england,2021-05-20,17.527058699771267,3055.0481136202407,0.61,0.35600000000000004
london,2021-05-20,21.360761602792472,3554.1397000473644,0.434,0.23600000000000002
south east,2021-05-20,11.662895663735393,3084.8630260711825,0.607,0.35
south west,2021-05-20,8.942705525774192,3186.145526798248,0.631,0.39399999999999996
north east,2021-05-21,19.438631789990865,2714.2921884790712,0.627,0.37
north west,2021-05-21,50.604833326885704,3482.4162166491674,0.605,0.37
yorkshire and the humber,2021-05-21,36.88919086739935,2982.009523226289,0.606,0.363
east midlands,2021-05-21,20.988732669303594,2883.1901550229863,0.613,0.36700000000000005
west midlands,2021-05-21,15.975633451560887,3027.416242938829,0.588,0.359
east of england,2021-05-21,18.008130759234337,3110.082757222816,0.614,0.363
london,2021-05-21,21.682894773089394,3662.1653925003843,0.43799999999999994,0.24100000000000002
south east,2021-05-21,12.216205132433537,3051.4908706649962,0.611,0.358
south west,2021-05-21,9.138271650592317,3204.7598661332095,0.634,0.402
north east,2021-05-22,19.663355856927176,2726.8018282051926,0.63,0.381
north west,2021-05-22,52.048739742134664,3460.730376903164,0.609,0.379
yorkshire and the humber,2021-05-22,37.61607147562397,3023.8415022296153,0.609,0.374
east midlands,2021-05-22,21.216196767197527,2931.8674719722876,0.617,0.377
west midlands,2021-05-22,15.925077649498983,3129.909705652324,0.591,0.37
east of england,2021-05-22,18.79388178969069,3095.0893447028834,0.617,0.375
london,2021-05-22,22.22718875048764,3676.105983145993,0.442,0.24600000000000002
south east,2021-05-22,12.433189237805356,3044.786061809007,0.615,0.369
south west,2021-05-22,9.067156696112999,3245.0109303685035,0.638,0.414
north east,2021-05-23,19.850625912707432,2773.469526105633,0.632,0.387
north west,2021-05-23,53.73783781280325,3437.6278742591803,0.611,0.382
yorkshire and the humber,2021-05-23,37.76144759726889,3021.9879566786426,0.611,0.377
east midlands,2021-05-23,21.236875321551523,2941.0901072141683,0.619,0.381
west midlands,2021-05-23,16.380079868056097,3126.101168563661,0.5920000000000001,0.375
east of england,2021-05-23,19.082525025368533,3179.084526285136,0.618,0.38
london,2021-05-23,22.91588725250175,3728.8247426711373,0.444,0.249
south east,2021-05-23,13.246879632949687,3142.7109885633104,0.617,0.373
south west,2021-05-23,9.138271650592317,3281.8484767887903,0.64,0.418
north east,2021-05-24,19.1015456895864,2808.4141185142294,0.633,0.391
north west,2021-05-24,57.29311681638796,3462.337744422026,0.613,0.387
yorkshire and the humber,2021-05-24,37.470695353979046,3061.6574658725012,0.612,0.382
east midlands,2021-05-24,21.939946169587305,3005.276339928965,0.621,0.386
west midlands,2021-05-24,16.717118548468775,3165.703213512151,0.593,0.381
east of england,2021-05-24,18.585417230590025,3251.806585940637,0.62,0.385
london,2021-05-24,23.31577670528414,3807.025346770804,0.446,0.253
south east,2021-05-24,14.429443007226114,3198.3999592069886,0.619,0.37799999999999995
south west,2021-05-24,8.853811832675046,3312.694588294194,0.642,0.423
north east,2021-05-25,19.1015456895864,2882.760330658992,0.635,0.397
north west,2021-05-25,60.1945514055203,3580.738070472441,0.616,0.39299999999999996
yorkshire and the humber,2021-05-25,37.470695353979046,3127.76725719053,0.615,0.38799999999999996
east midlands,2021-05-25,22.622338463269095,3018.055686519733,0.625,0.39299999999999996
west midlands,2021-05-25,17.728234589706805,3223.1851604565322,0.596,0.38799999999999996
east of england,2021-05-25,18.970274878160485,3366.9912727114124,0.623,0.391
london,2021-05-25,24.315500337240106,3989.9636633783903,0.449,0.257
south east,2021-05-25,15.677101613114084,3235.2438602991238,0.621,0.385
south west,2021-05-25,9.01382048025351,3313.1923929755494,0.644,0.429
north east,2021-05-26,19.625901845771125,2967.9682060390096,0.639,0.40399999999999997
north west,2021-05-26,67.15527006771103,3573.137129154432,0.619,0.401
yorkshire and the humber,2021-05-26,37.10725504986674,3195.2762936793915,0.618,0.395
east midlands,2021-05-26,22.932516778579004,3122.895957094481,0.63,0.4
west midlands,2021-05-26,18.958425773213076,3231.341496522519,0.599,0.395
east of england,2021-05-26,19.194775172576584,3507.3039567214746,0.627,0.39799999999999996
london,2021-05-26,25.803977744818987,4200.005598452339,0.45299999999999996,0.262
south east,2021-05-26,17.304482403402744,3257.972945336822,0.626,0.392
south west,2021-05-26,8.889369309914706,3326.064199736306,0.647,0.439
north east,2021-05-27,20.712068169296625,3078.6822630162987,0.644,0.41100000000000003
north west,2021-05-27,73.70733597086905,3767.369785522686,0.623,0.40700000000000003
yorkshire and the humber,2021-05-27,38.415640144671045,3221.334963484244,0.622,0.402
east midlands,2021-05-27,23.13930232211894,3246.6984620118415,0.634,0.40700000000000003
west midlands,2021-05-27,19.59879926599716,3420.3527884979485,0.603,0.40299999999999997
east of england,2021-05-27,19.61170429077791,3584.22737902962,0.632,0.405
london,2021-05-27,27.847857170151183,4449.447752665707,0.45799999999999996,0.266
south east,2021-05-27,19.235640941211955,3417.857683380048,0.63,0.39799999999999996
south west,2021-05-27,8.978263003013852,3412.788886723834,0.6509999999999999,0.447
north east,2021-05-28,22.13532059322659,3135.499997940029,0.647,0.419
north west,2021-05-28,79.8235055977255,3772.1918880792723,0.626,0.414
yorkshire and the humber,2021-05-28,38.43381215987666,3196.3484425765228,0.626,0.408
east midlands,2021-05-28,24.31797992029658,3244.5272138046716,0.637,0.415
west midlands,2021-05-28,21.267140734039913,3402.472886502056,0.606,0.41
east of england,2021-05-28,20.38141958591883,3547.5696880985342,0.635,0.41200000000000003
london,2021-05-28,29.491847142700998,4541.400110724946,0.46299999999999997,0.271
south east,2021-05-28,20.732831268277522,3470.5956701906694,0.634,0.406
south west,2021-05-28,9.582740116088052,3373.337865726432,0.654,0.455
north east,2021-05-29,23.858205106404974,3133.9269294714754,0.65,0.428
north west,2021-05-29,85.01339563744109,3786.7535480594715,0.629,0.419
yorkshire and the humber,2021-05-29,38.88811254001705,3259.5143674312417,0.629,0.41600000000000004
east midlands,2021-05-29,24.731551007376453,3222.9181245047484,0.64,0.423
west midlands,2021-05-29,22.817518663938227,3334.660704003025,0.609,0.41700000000000004
east of england,2021-05-29,20.509705468442316,3602.2034383182236,0.637,0.42100000000000004
london,2021-05-29,31.069188873120407,4743.533121066088,0.467,0.275
south east,2021-05-29,22.219172390074498,3476.3674473935603,0.637,0.414
south west,2021-05-29,9.707191286426857,3313.707976395525,0.657,0.46399999999999997
north east,2021-05-30,24.082929173341284,3103.102278290045,0.6509999999999999,0.434
north west,2021-05-30,89.52219774543548,3806.3552587344075,0.63,0.42200000000000004
yorkshire and the humber,2021-05-30,39.83305733070905,3261.3497409670094,0.63,0.419
east midlands,2021-05-30,25.000372213978373,3178.728053850264,0.642,0.428
west midlands,2021-05-30,23.96345017734133,3313.629490345274,0.611,0.42
east of england,2021-05-30,20.445562527180574,3544.84361309491,0.639,0.424
london,2021-05-30,32.37993763501823,4824.910624707303,0.469,0.27699999999999997
south east,2021-05-30,23.27154530112783,3429.8460552018414,0.639,0.418
south west,2021-05-30,9.707191286426857,3336.4292043516666,0.6579999999999999,0.466
north east,2021-05-31,24.532377307213906,3026.7710035540113,0.652,0.436
north west,2021-05-31,92.21930595505147,3736.911533216113,0.631,0.424
yorkshire and the humber,2021-05-31,39.72402523947536,3172.670306763606,0.631,0.42200000000000004
east midlands,2021-05-31,24.607479681252492,3088.3007356602498,0.643,0.431
west midlands,2021-05-31,24.73863914229048,3220.606814551375,0.612,0.423
east of england,2021-05-31,20.285205174026213,3438.1418303060004,0.64,0.42700000000000005
london,2021-05-31,33.69068639691605,4727.07100525988,0.47200000000000003,0.28
south east,2021-05-31,23.846553180363156,3415.112834447095,0.64,0.42200000000000004
south west,2021-05-31,10.52501326293901,3348.1453931021338,0.659,0.469
north east,2021-06-01,25.88072170883177,2818.4892475152074,0.653,0.441
north west,2021-06-01,101.68642820597624,3538.537862222995,0.632,0.428
yorkshire and the humber,2021-06-01,42.10455923141098,3001.653471663559,0.632,0.426
east midlands,2021-06-01,26.38583535569595,2985.032035216405,0.645,0.43700000000000006
west midlands,2021-06-01,26.592351884560205,3000.7396313841655,0.612,0.428
east of england,2021-06-01,20.894563116012772,3272.1719697912404,0.6409999999999999,0.433
london,2021-06-01,36.83426181739981,4637.906765329762,0.474,0.28300000000000003
south east,2021-06-01,25.788560923440958,3346.30717463369,0.6409999999999999,0.42700000000000005
south west,2021-06-01,11.467286409789969,3259.0027976623096,0.6609999999999999,0.474
north east,2021-06-02,28.01560034472672,2838.414781450227,0.655,0.446
north west,2021-06-02,111.7529078368157,3469.6526288087116,0.634,0.433
yorkshire and the humber,2021-06-02,43.75821261512199,2964.0555722031404,0.635,0.43200000000000005
east midlands,2021-06-02,27.874691269183494,2919.1088039358733,0.647,0.444
west midlands,2021-06-02,29.372920997964794,2954.86866698,0.614,0.433
east of england,2021-06-02,21.792564293677174,3239.250605188651,0.644,0.439
london,2021-06-02,40.44437493279636,4479.739378713974,0.47700000000000004,0.287
south east,2021-06-02,28.09944164565085,3347.1208650288345,0.644,0.433
south west,2021-06-02,13.54739882831001,3254.2025382349552,0.6629999999999999,0.479
north east,2021-06-03,32.65989772807714,2810.511543138968,0.6579999999999999,0.452
north west,2021-06-03,122.74566705479599,3273.7308743697895,0.637,0.43799999999999994
yorkshire and the humber,2021-06-03,46.865627215282224,3022.5694611652225,0.637,0.43799999999999994
east midlands,2021-06-03,29.591011280564974,2833.2307677037375,0.649,0.452
west midlands,2021-06-03,32.52423265982332,2834.444746468551,0.617,0.43799999999999994
east of england,2021-06-03,23.235780472066388,3166.6889028863043,0.648,0.445
london,2021-06-03,43.42132974795412,4326.159612764826,0.48100000000000004,0.29100000000000004
south east,2021-06-03,29.92210813077415,3343.2802463637536,0.647,0.44
south west,2021-06-03,15.449723860631757,3317.6548563691267,0.6659999999999999,0.485
north east,2021-06-04,35.918396698653645,2791.559813494006,0.66,0.46
north west,2021-06-04,133.54772165189434,3234.077934984981,0.64,0.44299999999999995
yorkshire and the humber,2021-06-04,50.681750408461475,2976.903186953511,0.64,0.444
east midlands,2021-06-04,31.245295628884467,2769.7062487282687,0.6509999999999999,0.45899999999999996
west midlands,2021-06-04,34.83294762065016,2865.4186011984757,0.619,0.444
east of england,2021-06-04,24.422424885408635,3211.091853974746,0.6509999999999999,0.452
london,2021-06-04,46.44271672453215,4266.809353147707,0.485,0.29600000000000004
south east,2021-06-04,31.690528589554496,3338.202818298053,0.65,0.446
south west,2021-06-04,17.227597722614696,3368.4131551287396,0.6679999999999999,0.493
north east,2021-06-05,37.940913301080435,2781.746862571121,0.6629999999999999,0.47100000000000003
north west,2021-06-05,140.94433659038663,3279.6018523412263,0.643,0.449
yorkshire and the humber,2021-06-05,54.13443329752841,2883.3173086445913,0.644,0.45399999999999996
east midlands,2021-06-05,32.81686575978799,2745.84319700376,0.654,0.47100000000000003
west midlands,2021-06-05,36.652956494878616,2880.3831186087987,0.621,0.452
east of england,2021-06-05,25.657176504697187,3163.930756412049,0.654,0.46
london,2021-06-05,48.7309730376758,4126.725856229967,0.489,0.3
south east,2021-06-05,32.95988560597964,3366.399902791121,0.653,0.455
south west,2021-06-05,18.881020414258835,3423.4027936798716,0.672,0.503
north east,2021-06-06,42.69757271789901,2832.759225765663,0.665,0.47600000000000003
north west,2021-06-06,151.95071756700136,3425.9676488681134,0.645,0.452
yorkshire and the humber,2021-06-06,57.45991208015604,2997.0922958469496,0.6459999999999999,0.45899999999999996
east midlands,2021-06-06,35.13286384743528,2845.2036506747,0.655,0.478
west midlands,2021-06-06,38.81000404951975,2995.3133086295215,0.623,0.456
east of england,2021-06-06,27.773893566334706,3205.142596172719,0.655,0.46399999999999997
london,2021-06-06,51.74125197389877,4076.006543968734,0.49200000000000005,0.303
south east,2021-06-06,34.67406003841703,3402.8966293146614,0.655,0.45899999999999996
south west,2021-06-06,21.547831207233244,3439.3858796990985,0.6729999999999999,0.506
north east,2021-06-07,50.37564500488962,2914.783510197416,0.6659999999999999,0.48
north west,2021-06-07,169.1277552050102,3679.7137687101667,0.6459999999999999,0.456
yorkshire and the humber,2021-06-07,64.89226629925274,3109.1227695895686,0.647,0.46299999999999997
east midlands,2021-06-07,39.950967011915814,3000.7684150797945,0.657,0.483
west midlands,2021-06-07,43.056691422719474,3193.6437201183608,0.624,0.461
east of england,2021-06-07,30.211325334280936,3334.3585513445005,0.6559999999999999,0.469
london,2021-06-07,57.373028433917376,4249.902915727296,0.494,0.307
south east,2021-06-07,37.39721056083339,3437.733427432107,0.657,0.46399999999999997
south west,2021-06-07,25.388038749116394,3463.031602063472,0.675,0.51
north east,2021-06-08,57.15482102413499,3087.0719615152543,0.667,0.485
north west,2021-06-08,177.38254093747122,3855.202885197453,0.648,0.461
yorkshire and the humber,2021-06-08,69.071829796544307,3247.757073593209,0.649,0.46799999999999997
east midlands,2021-06-08,42.22560799085512,3053.498728682478,0.659,0.489
west midlands,2021-06-08,45.76985280004153,3322.3924960360036,0.625,0.465
east of england,2021-06-08,32.664792837542606,3440.2104401616916,0.6579999999999999,0.474
london,2021-06-08,61.50521944600204,4339.355964706646,0.496,0.31
south east,2021-06-08,38.438734266618134,3552.702455663367,0.659,0.46799999999999997
south west,2021-06-08,28.837114041363304,3577.81113859309,0.677,0.515
north east,2021-06-09,65.16997941153006,3073.7383335437003,0.669,0.49
north west,2021-06-09,183.14454483983263,3940.8156382148086,0.65,0.466
yorkshire and the humber,2021-06-09,74.30537017576155,3276.7959538917826,0.6509999999999999,0.473
east midlands,2021-06-09,44.8931415025203,3027.547142968216,0.662,0.494
west midlands,2021-06-09,48.044863892827095,3373.504411920587,0.628,0.469
east of england,2021-06-09,33.274150779529165,3419.043269545316,0.6609999999999999,0.479
london,2021-06-09,64.26001345405848,4388.009181461836,0.5,0.314
south east,2021-06-09,39.382615124985556,3539.564068083103,0.662,0.473
south west,2021-06-09,33.29957743494049,3532.244231510467,0.68,0.52
north east,2021-06-10,71.79933938615123,3037.8573908562025,0.6729999999999999,0.495
north west,2021-06-10,188.34805663818264,4067.239180100899,0.652,0.47
yorkshire and the humber,2021-06-10,77.30375268468809,3245.1948194492174,0.654,0.478
east midlands,2021-06-10,46.38199741600785,3024.507395478179,0.665,0.499
west midlands,2021-06-10,50.08394790932378,3361.522686831916,0.631,0.473
east of england,2021-06-10,33.56279401520701,3394.011486717921,0.664,0.483
london,2021-06-10,66.6260260496876,4443.649355600363,0.504,0.318
south east,2021-06-10,41.07509114688576,3550.4024241464253,0.665,0.479
south west,2021-06-10,37.35312984026159,3538.8579222770436,0.6829999999999999,0.524
north east,2021-06-11,79.47741167314184,3085.6487090913242,0.6759999999999999,0.5
north west,2021-06-11,192.91134578071475,4190.788530915126,0.655,0.475
yorkshire and the humber,2021-06-11,79.72063070703494,3363.0039940272222,0.6579999999999999,0.483
east midlands,2021-06-11,48.30510297092926,3100.873296707478,0.667,0.504
west midlands,2021-06-11,51.85340098149034,3357.292851392737,0.634,0.47700000000000004
east of england,2021-06-11,34.52493813413315,3374.688425662821,0.6679999999999999,0.488
london,2021-06-11,69.29195573490351,4519.028517449842,0.508,0.322
south east,2021-06-11,42.38784498438528,3588.4614362286425,0.6679999999999999,0.484
south west,2021-06-11,42.42007034691297,3576.6377418441816,0.687,0.529
north east,2021-06-12,86.93075989319615,3128.75827593194,0.68,0.506
north west,2021-06-12,196.61646412927814,4219.5576851510295,0.659,0.48
yorkshire and the humber,2021-06-12,81.75589641006387,3419.882401620798,0.662,0.489
east midlands,2021-06-12,50.4763511780986,3117.5402115167967,0.672,0.512
west midlands,2021-06-12,53.370075043347384,3378.2566573144054,0.638,0.483
east of england,2021-06-12,35.55122519432104,3384.662653029022,0.672,0.493
london,2021-06-12,71.2025386759749,4653.957883642833,0.513,0.326
south east,2021-06-12,43.55955915339312,3688.382616752366,0.6729999999999999,0.489
south west,2021-06-12,46.98920617220913,3640.445634750749,0.6920000000000001,0.534
north east,2021-06-13,93.82229794590967,3163.9650464186284,0.682,0.51
north west,2021-06-13,200.4305565469169,4326.0389723963235,0.6609999999999999,0.48200000000000004
yorkshire and the humber,2021-06-13,83.60944196103665,3378.5410670280235,0.665,0.493
east midlands,2021-06-13,51.57231455886026,3133.50405547808,0.675,0.516
west midlands,2021-06-13,55.79675354231866,3457.1742643330335,0.64,0.486
east of england,2021-06-13,36.24076181288478,3394.268058482968,0.6729999999999999,0.496
london,2021-06-13,72.24669446935114,4735.390927485824,0.516,0.32799999999999996
south east,2021-06-13,44.644479680252225,3700.0455124161017,0.675,0.49200000000000005
south west,2021-06-13,52.233934065058804,3644.6058595877894,0.695,0.536
north east,2021-06-14,107.49301201786855,3180.594627371916,0.6829999999999999,0.513
north west,2021-06-14,205.74304241434228,4261.730649883208,0.6629999999999999,0.486
yorkshire and the humber,2021-06-14,87.02578081969236,3360.223675700763,0.6659999999999999,0.496
east midlands,2021-06-14,53.28863457024174,3045.702913691023,0.6779999999999999,0.518
west midlands,2021-06-14,58.86380553407402,3370.5216195989337,0.642,0.489
east of england,2021-06-14,37.764156667851175,3317.9700298521248,0.675,0.499
london,2021-06-14,74.34611409645866,4716.729419689313,0.518,0.331
south east,2021-06-14,47.18319371310253,3692.4402195228195,0.677,0.495
south west,2021-06-14,58.90096104749483,3631.02290328224,0.6970000000000001,0.5379999999999999
north east,2021-06-15,119.55320361011722,3293.143930895851,0.6859999999999999,0.517
north west,2021-06-15,214.05231518134104,4372.421060546538,0.665,0.49
yorkshire and the humber,2021-06-15,89.91513123738521,3409.9241372881215,0.6679999999999999,0.499
east midlands,2021-06-15,57.0107743539606,3062.9281494678994,0.68,0.521
west midlands,2021-06-15,62.70604649077854,3339.9522112855047,0.645,0.49200000000000005
east of england,2021-06-15,38.373514609837734,3338.1590206142587,0.677,0.503
london,2021-06-15,76.578830207827,4760.695043414665,0.522,0.33399999999999996
south east,2021-06-15,50.38370926733689,3645.38721627294,0.68,0.498
south west,2021-06-15,65.55020929131103,3654.668625646613,0.701,0.541
north east,2021-06-16,129.8905106891875,3339.100002584327,0.688,0.52
north west,2021-06-16,222.1572615688234,4400.945023127022,0.667,0.493
yorkshire and the humber,2021-06-16,94.53082309961154,3402.8188793427257,0.6709999999999999,0.503
east midlands,2021-06-16,60.17459317012164,3068.738823241372,0.684,0.524
west midlands,2021-06-16,66.34606423923545,3358.405079038098,0.648,0.495
east of england,2021-06-16,40.3298743183209,3336.8761617890236,0.68,0.507
london,2021-06-16,77.66741816262349,4826.565722720208,0.525,0.337
south east,2021-06-16,53.703566079525764,3662.149238412913,0.6829999999999999,0.502
south west,2021-06-16,72.43058113718502,3740.1132434535125,0.705,0.544
north east,2021-06-17,142.84959854918142,3449.5518814835236,0.693,0.523
north west,2021-06-17,229.6628505763911,4405.535555786822,0.6709999999999999,0.49700000000000005
yorkshire and the humber,2021-06-17,100.78199633034325,3378.2684867999387,0.675,0.506
east midlands,2021-06-17,63.68994741030057,3030.4834976864836,0.687,0.527
west midlands,2021-06-17,69.91867425160983,3403.5851141474177,0.653,0.49700000000000005
east of england,2021-06-17,42.863520498159744,3403.280141730243,0.684,0.51
london,2021-06-17,80.84431770417244,4856.390811073561,0.529,0.341
south east,2021-06-17,55.352645280351595,3783.920718347579,0.687,0.506
south west,2021-06-17,80.41323477748843,3791.8315940985963,0.7090000000000001,0.546
north east,2021-06-18,154.34797997408933,3572.850486209246,0.6970000000000001,0.527
north west,2021-06-18,234.43046609843955,4488.274117732315,0.674,0.501
yorkshire and the humber,2021-06-18,107.72370613888836,3462.2231970498824,0.6779999999999999,0.509
east midlands,2021-06-18,67.76362261803733,3029.1187130991198,0.69,0.529
west midlands,2021-06-18,73.86202681243815,3393.0526553845216,0.6559999999999999,0.499
east of england,2021-06-18,44.48312976501875,3392.0390912741223,0.688,0.513
london,2021-06-18,81.66631269044736,4867.732120276084,0.534,0.344
south east,2021-06-18,57.93475613427628,3814.808405747258,0.691,0.509
south west,2021-06-18,85.33794537518116,3855.6928232210244,0.7140000000000001,0.5479999999999999
north east,2021-06-19,164.08602287466277,3742.1426166346,0.701,0.532
north west,2021-06-19,238.77580710282083,4530.269999602245,0.6779999999999999,0.505
yorkshire and the humber,2021-06-19,112.52111815317082,3525.3527778741905,0.6829999999999999,0.513
east midlands,2021-06-19,69.79012094472871,3096.1379077604133,0.695,0.5329999999999999
west midlands,2021-06-19,77.9233429114109,3459.6009428320044,0.66,0.503
east of england,2021-06-19,45.33302373673684,3554.6574831079565,0.691,0.517
london,2021-06-19,83.37695090512756,4866.576884079157,0.54,0.348
south east,2021-06-19,58.9979782505982,3892.803342423159,0.696,0.513
south west,2021-06-19,88.68034823570909,3883.925460149313,0.72,0.551
north east,2021-06-20,174.5356919872012,3833.268225777274,0.7040000000000001,0.534
north west,2021-06-20,244.59229803971996,4556.682589594393,0.679,0.507
yorkshire and the humber,2021-06-20,118.75411936869693,3585.338600067927,0.685,0.514
east midlands,2021-06-20,72.93326120653575,3160.406854692626,0.698,0.534
west midlands,2021-06-20,81.47910098976465,3483.041983054706,0.662,0.504
east of england,2021-06-20,46.95263300359585,3569.5386454806808,0.6940000000000001,0.518
london,2021-06-20,85.72074742004655,4908.698573105568,0.5429999999999999,0.349
south east,2021-06-20,60.96168440421317,4021.561710550798,0.698,0.515
south west,2021-06-20,91.68495506246026,3972.5702509077823,0.723,0.552
north east,2021-06-21,189.66711249424614,3936.1169404117923,0.706,0.535
north west,2021-06-21,255.9664664994641,4762.425632008735,0.6809999999999999,0.509
yorkshire and the humber,2021-06-21,128.89410385343035,3663.7145016497466,0.687,0.516
east midlands,2021-06-21,78.3096853385741,3280.838755250285,0.701,0.535
west midlands,2021-06-21,89.2309906392562,3649.657054716713,0.665,0.505
east of england,2021-06-21,50.43238756704541,3677.1223937119394,0.696,0.52
london,2021-06-21,90.83044598337705,5050.392735874794,0.546,0.35100000000000003
south east,2021-06-21,63.652287310823766,4158.088109650747,0.701,0.517
south west,2021-06-21,95.68517125192189,4165.62957358051,0.726,0.5529999999999999
